datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-13 22:00:00+00:00,2255.8,2260.55,2251.0,2259.6,4213.4589,9503010.512846,51535,2007.0647,4527027.181343
2026-05-13 23:00:00+00:00,2259.59,2261.79,2254.83,2258.65,3474.1615,7847776.395846,41521,1804.4544,4076344.311366
2026-05-14 00:00:00+00:00,2258.66,2269.37,2258.14,2266.58,6486.757,14696989.330866,76842,3334.6589,7553858.627276
2026-05-14 01:00:00+00:00,2266.58,2269.37,2259.9,2264.91,4348.5964,9848223.714694,74245,1765.8714,3999060.302453
2026-05-14 02:00:00+00:00,2264.9,2266.75,2247.71,2251.53,8195.2617,18516751.662768,77284,2167.6336,4896130.088342
2026-05-14 03:00:00+00:00,2251.54,2255.0,2238.64,2242.14,9365.1462,21027677.670569,135947,3959.1977,8893007.505381
2026-05-14 04:00:00+00:00,2242.14,2258.25,2239.54,2256.7,5139.3202,11573317.327876,63985,3036.1538,6836690.406733
2026-05-14 05:00:00+00:00,2256.69,2273.71,2255.53,2268.44,10348.163,23435916.810265,95075,5925.4407,13423431.753595
2026-05-14 06:00:00+00:00,2268.44,2275.2,2266.86,2267.71,8095.9777,18385282.6513,75696,3686.7662,8372863.533053
2026-05-14 07:00:00+00:00,2267.72,2270.79,2263.88,2265.48,5020.0728,11384964.278469,51095,2743.7004,6223129.56985
2026-05-14 08:00:00+00:00,2265.49,2270.99,2262.05,2266.36,7411.1537,16800379.580159,59227,4035.5499,9148906.064724
2026-05-14 09:00:00+00:00,2266.35,2267.72,2252.76,2257.8,8310.4377,18784676.686169,76573,4120.7196,9315423.482481
2026-05-14 10:00:00+00:00,2257.8,2265.51,2255.84,2262.14,7115.7591,16089879.473615,80787,3746.5655,8471825.556378
2026-05-14 11:00:00+00:00,2262.13,2264.0,2252.53,2253.81,8187.7599,18479610.29347,72815,5202.8748,11743342.599109
2026-05-14 12:00:00+00:00,2253.81,2263.24,2248.0,2261.48,8236.3744,18584335.954448,101965,3760.1756,8484862.818904
2026-05-14 13:00:00+00:00,2261.48,2265.32,2248.43,2249.42,15476.0602,34937176.457468,200004,6197.6614,13992187.008719
2026-05-14 14:00:00+00:00,2249.42,2289.0,2246.13,2286.99,22674.6006,51511942.651411,270672,13311.638,30245581.890035
2026-05-14 15:00:00+00:00,2287.0,2299.7,2280.63,2298.48,22364.7492,51206716.808978,204381,11177.8814,25601747.199023
2026-05-14 16:00:00+00:00,2298.48,2318.66,2293.96,2316.36,28595.7539,65938238.550022,250073,15856.3159,36573465.364788
