date,close,volume_usdt,approx_mcap,vol_mcap_ratio,pct_change_1d,trades
2026-04-28,0.09935,38024460.27571,14405750000.0,0.0026395335387404337,0.0,254015
2026-04-29,0.10408,295279733.1968,15091600000.0,0.019565833523072437,4.760946149974843,1861994
2026-04-30,0.1065,154830765.54775,15442500000.0,0.010026275897539258,2.3251345119138955,1200862
2026-05-01,0.10853,123195114.15324,15736850000.0,0.007828448142623205,1.9061032863849858,837703
2026-05-02,0.10851,60676972.12805,15733950000.0,0.003856436058844092,-0.018428084400634592,396905
2026-05-03,0.1083,47447560.16786,15703500000.0,0.0030214640155290223,-0.19353055017971021,352260
2026-05-04,0.1101,159762285.72689998,15964500000.0,0.010007346658329417,1.6620498614958512,1123336
2026-05-05,0.11484,104613470.94501,16651800000.0,0.006282412168354773,4.305177111716607,688205
2026-05-06,0.11245,141944439.95265,16305250000.0,0.008705443949197344,-2.0811563915012266,990118
2026-05-07,0.10783,132126320.07908,15635350000.0,0.008450486882550118,-4.10849266340596,810316
2026-05-08,0.10952,101758140.34851,15880400000.0,0.006407781941796806,1.5672818325141558,650955
2026-05-09,0.10874,55916008.083280005,15767300000.0,0.003546327404392636,-0.7121986851716611,455362
2026-05-10,0.11246,108131083.6619,16306700000.0,0.006631083153666897,3.4210042302740495,767277
2026-05-11,0.11132,113945040.66166,16141400000.0,0.007059179542149999,-1.0136937577805427,1009232
2026-05-12,0.11015,88041214.20006,15971750000.0,0.0055123085573002325,-1.0510240747394928,709143
2026-05-13,0.11269,167470309.48134,16340050000.0,0.01024906958554839,2.305946436677253,1030159
2026-05-14,0.11546,267889917.81362,16741699999.999998,0.016001356959784253,2.45807081373679,1507052
2026-05-15,0.11336,151913659.41461998,16437200000.0,0.009242064306245587,-1.8188117096829992,1100735
2026-05-16,0.10937,83524548.07839,15858650000.0,0.005266813258277975,-3.5197600564573106,601009
2026-05-17,0.10899,73919613.27787,15803550000.0,0.004677405600505583,-0.34744445460362927,631779
2026-05-18,0.10477,128448497.09726,15191650000.0,0.00845520381902295,-3.8719148545738102,1004422
2026-05-19,0.103,44138899.65225,14935000000.0,0.002955400043672581,-1.6894149088479637,482581
2026-05-20,0.10371,47193870.41005,15037950000.0,0.0031383180825877194,0.6893203883495236,462611
2026-05-21,0.10568,63756280.16563,15323600000.0,0.004160659385890391,1.8995275286857627,570796
2026-05-22,0.10234,57459133.1559,14839300000.0,0.003872091888155102,-3.1604844814534405,542878
2026-05-23,0.10307,93473064.46677999,14945150000.0,0.006254407916065077,0.7133085792456528,636451
2026-05-24,0.10227,36691971.50934,14829150000.0,0.0024743138689230335,-0.776171533908987,350149
2026-05-25,0.10214,34002701.27051,14810300000.0,0.0022958820058006928,-0.12711450083113807,337072
2026-05-26,0.10105,51611599.06424,14652250000.0,0.0035224350570212766,-1.0671627178382548,483479
2026-05-27,0.10049,56297666.099020004,14571050000.0,0.0038636657000710316,-0.5541810984661111,566312
2026-05-28,0.09957,71783482.38605,14437650000.0,0.004971964439230069,-0.9155139814906899,812635
2026-05-29,0.0997,47355476.24623,14456500000.0,0.0032757220797724204,0.13056141408054334,551807
2026-05-30,0.10061,38695157.87433,14588450000.0,0.0026524516226418843,0.9127382146439489,376507
2026-05-31,0.10041,34572356.84987,14559450000.0,0.002374564756901531,-0.198787396879041,470822
2026-06-01,0.1011,84393984.60758999,14659500000.0,0.005756948368470275,0.6871825515386787,915218
2026-06-02,0.09275,127301947.73349,13448750000.0,0.009465708540458407,-8.259149357072204,1157492
2026-06-03,0.09139,71092951.43885,13251550000.0,0.005364878179446933,-1.4663072776280317,778880
2026-06-04,0.08858,119402551.59174,12844100000.0,0.009296295699328097,-3.0747346536820097,1390849
2026-06-05,0.08148,173654430.12854,11814600000.0,0.01469829110833545,-8.015353352901345,2047064
2026-06-06,0.08192,74373411.37337,11878400000.000002,0.006261231426233331,0.5400098183603541,1062369
2026-06-07,0.08628,67549025.89400001,12510600000.0,0.005399343428292808,5.322265624999978,813524
2026-06-08,0.08634,49887987.22242,12519300000.0,0.0039848863133258245,0.06954102920724292,669455
2026-06-09,0.08524,12732078.15209,12359800000.0,0.0010301200789729608,-1.2740328932128842,155558
